,MaritalStatus,NumberOfChildren,NumberOfYoungChildren,Minority,Debts,Income,Education,LegalKnowledge,InvolvedInLegalDispute,ExperienceWithCourtProceedings,CourtProceedingsSatisfaction,ExperienceWithMediation,MediationSatisfaction,ExperienceWithArbitration,ArbitrationSatisfaction,BF1,BF2,BF3,BF4,BF5,BF6,BF7,BF8,BF9,BF10,BF11,BF12,BF13,BF14,BF15,TK1,TK2,TK3,TK4,TK5,TK6,TK7,TK8,TK9,TK10,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Student status,Employment status,STNumber,Feelings,Speed,Privacy,PublicVindication,NeutralOpinion,MinimizeCosts,MaintainImproveRelationship,CreatePrecedent,MinMaxCompensation,CreativeSolution,ControlOfProcess,ControlOfOutcome,ShiftResponsibility,EnsuringCompliance,TransformationOfTheParties,ImproveUnderstanding,RecognitionApology,Classification,StrengthPosition,Decision
1504,Married,1,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,4,2,4,3,4,4,5,4,2,5,4,4,5,4,A,B,B,B,A,B,B,A,A,A,66,Female,White,Hungary,Hungary,Hungary,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,"[""frustration"",""stress"",""sadness"",""confusion""]",5,5,5,3,5,4,4,5,5,5,5,4,5,5,5,5,Serious Dispute,Stronger,Negotiation
1505,Married,1,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,4,2,4,3,4,4,5,4,2,5,4,4,5,4,A,B,B,B,A,B,B,A,A,A,66,Female,White,Hungary,Hungary,Hungary,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",25,"[""anger"",""stress"",""hate"",""frustration""]",5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,5,Serious Dispute,Stronger,Arbitration
1506,Single,0,0,TRUE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,4,4,2,3,5,3,2,4,5,4,3,4,A,B,A,A,A,B,A,B,A,A,22,Female,White,Portugal,Portugal,Portugal,No,Unemployed (and job seeking),16,"[""frustration"",""anger"",""stress"",""fear""]",4,4,2,3,4,2,4,5,2,3,4,3,5,4,4,3,Serious Dispute,Weaker,Arbitration
1507,Single,0,0,TRUE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,4,4,2,3,5,3,2,4,5,4,3,4,A,B,A,A,A,B,A,B,A,A,22,Female,White,Portugal,Portugal,Portugal,No,Unemployed (and job seeking),29,"[""hate"",""anger"",""frustration"",""stress""]",4,1,1,1,5,2,1,5,2,4,5,1,3,3,4,4,Common Dispute,Stronger,Negotiation
1508,Single,0,0,TRUE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,3,4,4,2,3,5,3,2,4,5,4,3,4,A,B,A,A,A,B,A,B,A,A,22,Female,White,Portugal,Portugal,Portugal,No,Unemployed (and job seeking),4,"[""sadness"",""frustration"",""anger"",""stress""]",4,1,1,2,5,2,2,5,2,4,5,4,4,4,4,3,Serious Dispute,Stronger,Negotiation
1509,Married,0,0,FALSE,Some Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,4,3,4,4,3,3,3,3,4,4,4,4,3,A,B,A,B,A,B,A,A,A,A,20,Male,White,Hungary,Hungary,Hungary,Yes,Other,15,"[""anger"",""frustration"",""fear"",""confusion"",""stress"",""hate"",""sadness""]",5,3,3,4,5,2,3,3,4,4,4,4,4,4,4,4,Misunderstanding,Weaker,Mediation
1510,Married,0,0,FALSE,Some Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,4,3,4,4,3,3,3,3,4,4,4,4,3,A,B,A,B,A,B,A,A,A,A,20,Male,White,Hungary,Hungary,Hungary,Yes,Other,5,"[""sadness"",""confusion"",""frustration"",""anger"",""stress""]",3,3,3,3,5,4,3,4,5,3,3,4,3,3,5,5,Misunderstanding,Stronger,Let go
1511,Married,0,0,FALSE,Some Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,4,3,4,4,3,3,3,3,4,4,4,4,3,A,B,A,B,A,B,A,A,A,A,20,Male,White,Hungary,Hungary,Hungary,Yes,Other,12,"[""fear"",""frustration"",""stress""]",4,3,3,4,5,3,3,4,4,3,4,4,3,3,4,4,Common Dispute,Weaker,Let go
1512,Married,1,1,TRUE,Some Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,3,4,4,4,3,4,1,4,4,4,1,4,A,B,B,B,A,A,B,B,A,A,38,Female,Black,United States,United States,United States,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",6,"[""indifference""]",3,4,2,3,4,4,3,4,4,4,4,3,3,3,4,4,Common Dispute,Stronger,Negotiation
1513,Married,1,1,TRUE,Some Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,3,4,4,4,3,4,1,4,4,4,1,4,A,B,B,B,A,A,B,B,A,A,38,Female,Black,United States,United States,United States,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",12,"[""frustration"",""anger""]",5,3,3,2,3,1,3,4,1,5,5,3,4,3,3,4,Major Conflict,Weaker,Arbitration
1514,Married,1,1,TRUE,Some Debts,Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,3,3,4,4,4,3,4,1,4,4,4,1,4,A,B,B,B,A,A,B,B,A,A,38,Female,Black,United States,United States,United States,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",4,"[""anger"",""frustration""]",5,3,2,3,5,3,3,3,3,3,4,1,1,1,1,3,Major Conflict,Weaker,Adjudication
1515,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,4,2,2,5,4,4,4,1,3,4,4,5,4,B,A,A,B,A,A,A,B,A,B,28,Male,White,Italy,Italy,Italy,DATA_EXPIRED,Part-Time,9,"[""sadness"",""frustration"",""fear"",""stress"",""confusion""]",5,1,5,2,5,3,4,5,1,1,1,5,5,1,1,4,Common Dispute,Weaker,Adjudication
1516,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,4,2,2,5,4,4,4,1,3,4,4,5,4,B,A,A,B,A,A,A,B,A,B,28,Male,White,Italy,Italy,Italy,DATA_EXPIRED,Part-Time,8,"[""anger"",""sadness"",""frustration""]",5,1,5,1,5,1,3,5,1,1,1,4,5,1,1,5,Misunderstanding,Weaker,Public Complaint
1517,Single,0,0,FALSE,No Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,2,4,2,2,5,4,4,4,1,3,4,4,5,4,B,A,A,B,A,A,A,B,A,B,28,Male,White,Italy,Italy,Italy,DATA_EXPIRED,Part-Time,13,"[""anger"",""hate"",""stress"",""fear"",""frustration"",""sadness""]",5,1,5,4,5,1,3,5,1,1,1,5,5,1,1,5,Serious Dispute,Weaker,Adjudication
1518,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,2,3,5,4,4,4,2,4,4,3,2,4,A,B,A,B,A,B,B,B,A,A,22,Female,White,Portugal,Portugal,Portugal,Yes,Part-Time,10,"[""frustration"",""sadness"",""stress""]",3,4,2,3,4,3,4,4,4,3,4,3,3,4,4,5,Serious Dispute,Weaker,Public Complaint
1519,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,2,3,5,4,4,4,2,4,4,3,2,4,A,B,A,B,A,B,B,B,A,A,22,Female,White,Portugal,Portugal,Portugal,Yes,Part-Time,23,"[""sadness"",""stress""]",4,3,4,3,4,3,3,3,4,4,3,3,3,4,3,5,Misunderstanding,Stronger,Negotiation
1520,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,2,3,5,4,4,4,2,4,4,3,2,4,A,B,A,B,A,B,B,B,A,A,22,Female,White,Portugal,Portugal,Portugal,Yes,Part-Time,8,"[""anger"",""frustration"",""sadness"",""stress""]",4,2,5,3,4,4,3,3,4,4,5,3,4,3,3,3,Serious Dispute,Stronger,Adjudication
1521,Single,0,0,FALSE,No Debts,Below Average,Doctorate,Some Knowledge,TRUE,TRUE,2,TRUE,1,FALSE,0,5,5,1,2,2,5,4,4,4,1,1,4,4,1,4,B,B,A,A,A,B,A,B,B,B,52,Female,White,Italy,Italy,Italy,No,Full-Time,23,"[""anger"",""frustration"",""hate""]",5,1,1,3,2,4,2,2,1,4,2,4,4,3,3,1,Common Dispute,Stronger,Mediation
1522,Single,0,0,FALSE,No Debts,Below Average,Doctorate,Some Knowledge,TRUE,TRUE,2,TRUE,1,FALSE,0,5,5,1,2,2,5,4,4,4,1,1,4,4,1,4,B,B,A,A,A,B,A,B,B,B,52,Female,White,Italy,Italy,Italy,No,Full-Time,5,"[""sadness"",""stress""]",4,1,4,5,3,1,2,2,2,4,4,3,3,2,2,4,Misunderstanding,Weaker,Negotiation
1523,Single,0,0,FALSE,No Debts,Below Average,Doctorate,Some Knowledge,TRUE,TRUE,2,TRUE,1,FALSE,0,5,5,1,2,2,5,4,4,4,1,1,4,4,1,4,B,B,A,A,A,B,A,B,B,B,52,Female,White,Italy,Italy,Italy,No,Full-Time,14,"[""anger"",""frustration"",""stress""]",2,1,1,3,2,1,3,4,1,1,2,5,5,2,4,4,Serious Dispute,Stronger,Adjudication
1524,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,3,3,4,4,4,4,2,3,4,4,4,4,A,B,A,B,A,B,A,B,A,B,24,Male,White,Italy,Italy,Italy,DATA_EXPIRED,DATA_EXPIRED,22,"[""stress"",""frustration"",""fear"",""sadness""]",3,2,4,4,5,4,3,5,4,4,5,4,4,5,5,3,Serious Dispute,Weaker,Negotiation
1525,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,3,3,4,4,4,4,2,3,4,4,4,4,A,B,A,B,A,B,A,B,A,B,24,Male,White,Italy,Italy,Italy,DATA_EXPIRED,DATA_EXPIRED,14,"[""anger"",""sadness"",""frustration"",""stress"",""fear""]",4,3,2,5,5,2,2,5,1,3,2,5,5,3,5,4,Common Dispute,Stronger,Arbitration
1526,Single,0,0,FALSE,No Debts,Below Average,High School,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,5,3,3,4,4,4,4,2,3,4,4,4,4,A,B,A,B,A,B,A,B,A,B,24,Male,White,Italy,Italy,Italy,DATA_EXPIRED,DATA_EXPIRED,23,"[""frustration"",""stress""]",5,4,2,4,5,4,2,3,4,4,4,4,5,5,5,4,Common Dispute,Weaker,Let go
1527,Single,0,0,TRUE,No Debts,Below Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,1,3,5,5,4,5,1,2,4,5,5,5,B,B,B,B,A,B,A,B,A,B,24,Male,Mixed,Morocco,France,Morocco,Yes,Unemployed (and job seeking),8,"[""stress"",""frustration""]",4,5,1,4,4,1,1,4,2,1,3,5,5,4,5,1,Serious Dispute,Stronger,Negotiation
1528,Single,0,0,TRUE,No Debts,Below Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,1,3,5,5,4,5,1,2,4,5,5,5,B,B,B,B,A,B,A,B,A,B,24,Male,Mixed,Morocco,France,Morocco,Yes,Unemployed (and job seeking),30,"[""anger"",""frustration"",""stress""]",2,1,3,3,2,1,1,5,1,4,4,5,5,1,4,5,Serious Dispute,Stronger,Adjudication
1529,Single,0,0,TRUE,No Debts,Below Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,2,1,3,5,5,4,5,1,2,4,5,5,5,B,B,B,B,A,B,A,B,A,B,24,Male,Mixed,Morocco,France,Morocco,Yes,Unemployed (and job seeking),16,"[""anger"",""frustration"",""hate""]",2,1,5,4,1,1,1,5,1,1,1,4,3,4,5,5,Major Conflict,Stronger,Adjudication
1530,Single,0,0,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,4,4,3,4,4,4,1,5,5,4,3,4,A,B,A,B,A,B,B,B,A,A,37,Male,Other,Turkey,Netherlands,Turkey,No,Full-Time,13,"[""anger"",""stress"",""confusion""]",5,3,3,5,4,2,4,4,5,3,4,3,3,4,4,2,Serious Dispute,Weaker,Arbitration
1531,Single,0,0,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,4,4,3,4,4,4,1,5,5,4,3,4,A,B,A,B,A,B,B,B,A,A,37,Male,Other,Turkey,Netherlands,Turkey,No,Full-Time,29,"[""anger"",""frustration"",""stress""]",5,1,1,3,4,1,4,5,3,4,4,1,2,4,4,1,Major Conflict,Stronger,Mediation
1532,Single,0,0,TRUE,No Debts,Average,Master,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,4,4,3,4,4,4,1,5,5,4,3,4,A,B,A,B,A,B,B,B,A,A,37,Male,Other,Turkey,Netherlands,Turkey,No,Full-Time,22,"[""frustration"",""sadness"",""stress""]",5,3,1,3,5,4,5,5,5,5,5,2,5,5,4,3,Major Conflict,Weaker,Negotiation
1533,Divorced,1,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,4,3,4,4,4,4,4,4,4,4,3,4,B,A,A,A,B,B,A,B,B,A,50,Female,White,Portugal,Portugal,Portugal,No,Part-Time,28,"[""stress"",""sadness"",""frustration"",""confusion""]",4,4,3,4,5,4,4,4,4,4,4,2,4,4,4,3,Serious Dispute,Weaker,Negotiation
1534,Divorced,1,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,4,3,4,4,4,4,4,4,4,4,3,4,B,A,A,A,B,B,A,B,B,A,50,Female,White,Portugal,Portugal,Portugal,No,Part-Time,8,"[""confusion"",""stress"",""sadness""]",5,2,2,4,4,3,4,3,4,4,5,2,4,3,4,4,Misunderstanding,Weaker,Let go
1535,Divorced,1,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,4,3,4,4,4,4,4,4,4,4,3,4,B,A,A,A,B,B,A,B,B,A,50,Female,White,Portugal,Portugal,Portugal,No,Part-Time,9,"[""anger"",""frustration"",""stress""]",5,2,4,2,5,4,5,5,4,4,4,2,4,4,4,3,Serious Dispute,Stronger,Public Complaint
1536,Married,1,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,4,2,2,3,2,4,5,1,4,4,4,3,4,A,B,A,B,A,A,A,A,A,B,66,Male,White,Hungary,Hungary,Hungary,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",28,"[""confusion"",""frustration"",""stress""]",3,2,2,3,5,3,2,4,4,4,5,5,4,4,4,3,Serious Dispute,Stronger,Arbitration
1537,Married,1,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,4,2,2,3,2,4,5,1,4,4,4,3,4,A,B,A,B,A,A,A,A,A,B,66,Male,White,Hungary,Hungary,Hungary,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",27,"[""stress"",""frustration"",""anger""]",4,3,3,5,5,3,4,4,4,4,5,4,4,4,4,4,Common Dispute,Stronger,Mediation
1538,Married,1,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,2,1,4,2,2,3,2,4,5,1,4,4,4,3,4,A,B,A,B,A,A,A,A,A,B,66,Male,White,Hungary,Hungary,Hungary,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",20,"[""confusion"",""stress""]",5,3,4,5,5,4,4,4,4,4,4,5,4,5,5,5,Serious Dispute,Stronger,Arbitration
1539,Single,0,0,FALSE,Some Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,4,4,2,5,4,5,4,5,3,4,3,4,A,A,B,B,B,B,A,B,A,A,28,Male,White,Hungary,Hungary,Hungary,No,Other,18,"[""frustration"",""anger"",""stress""]",4,3,3,1,5,3,1,5,3,4,5,2,3,4,4,4,Serious Dispute,Weaker,Negotiation
1540,Single,0,0,FALSE,Some Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,4,4,2,5,4,5,4,5,3,4,3,4,A,A,B,B,B,B,A,B,A,A,28,Male,White,Hungary,Hungary,Hungary,No,Other,21,"[""anger"",""hate"",""sadness""]",3,4,2,4,4,2,3,4,4,5,5,3,3,4,3,5,Serious Dispute,Stronger,Arbitration
1541,Single,0,0,FALSE,Some Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,4,4,4,2,5,4,5,4,5,3,4,3,4,A,A,B,B,B,B,A,B,A,A,28,Male,White,Hungary,Hungary,Hungary,No,Other,28,"[""fear"",""stress"",""curiosity""]",3,3,2,4,4,3,3,4,4,4,4,3,4,4,5,3,Common Dispute,Weaker,Adjudication
1542,Married,0,0,FALSE,Some Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,2,5,3,3,5,4,5,4,2,3,5,4,4,A,B,B,B,B,B,A,B,A,B,31,Female,White,Hungary,Hungary,Hungary,No,Full-Time,2,"[""stress"",""anger"",""sadness"",""frustration"",""confusion""]",4,3,2,1,5,2,2,5,3,2,3,4,4,4,3,4,Serious Dispute,Weaker,Mediation
1543,Married,0,0,FALSE,Some Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,2,5,3,3,5,4,5,4,2,3,5,4,4,A,B,B,B,B,B,A,B,A,B,31,Female,White,Hungary,Hungary,Hungary,No,Full-Time,11,"[""anger"",""frustration"",""confusion"",""stress""]",4,3,3,4,4,4,3,4,3,3,4,4,4,3,4,4,Common Dispute,Weaker,Adjudication
1544,Married,0,0,FALSE,Some Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,2,5,3,3,5,4,5,4,2,3,5,4,4,A,B,B,B,B,B,A,B,A,B,31,Female,White,Hungary,Hungary,Hungary,No,Full-Time,18,"[""anger"",""frustration"",""stress""]",5,4,4,4,4,4,4,3,4,3,4,4,4,3,4,4,Serious Dispute,Weaker,Adjudication
1545,Married,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,3,1,1,5,2,3,2,2,3,4,4,4,3,B,B,B,B,A,B,A,A,A,B,31,Female,White,Italy,Italy,Italy,Yes,Other,16,"[""anger""]",4,4,1,3,5,1,3,3,3,2,2,3,5,2,4,1,Serious Dispute,Weaker,Adjudication
1546,Married,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,3,1,1,5,2,3,2,2,3,4,4,4,3,B,B,B,B,A,B,A,A,A,B,31,Female,White,Italy,Italy,Italy,Yes,Other,25,"[""anger"",""frustration"",""hate""]",4,3,1,4,5,1,3,3,3,4,4,3,5,2,4,1,Serious Dispute,Stronger,Arbitration
1547,Married,0,0,FALSE,No Debts,Below Average,Bachelor,No Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,2,3,1,1,5,2,3,2,2,3,4,4,4,3,B,B,B,B,A,B,A,A,A,B,31,Female,White,Italy,Italy,Italy,Yes,Other,24,"[""frustration"",""anger"",""stress""]",4,2,1,4,5,3,2,3,4,4,4,3,5,4,4,1,Common Dispute,Stronger,Mediation
1548,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,5,2,2,4,4,5,5,4,2,4,2,5,4,A,B,B,B,A,B,A,B,A,B,21,Female,White,Portugal,Portugal,Portugal,Yes,DATA_EXPIRED,20,"[""frustration"",""anger"",""confusion""]",4,4,4,1,4,1,4,5,1,4,5,2,5,4,5,2,Common Dispute,Stronger,Adjudication
1549,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,5,2,2,4,4,5,5,4,2,4,2,5,4,A,B,B,B,A,B,A,B,A,B,21,Female,White,Portugal,Portugal,Portugal,Yes,DATA_EXPIRED,22,"[""confusion"",""stress""]",4,5,5,4,5,2,1,5,2,4,5,4,2,5,5,2,Common Dispute,Stronger,Mediation
1550,Single,0,0,FALSE,No Debts,Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,5,2,2,4,4,5,5,4,2,4,2,5,4,A,B,B,B,A,B,A,B,A,B,21,Female,White,Portugal,Portugal,Portugal,Yes,DATA_EXPIRED,11,"[""frustration"",""hate"",""anger""]",5,5,5,4,2,1,3,2,3,5,5,5,5,4,5,5,Serious Dispute,Stronger,Arbitration
1551,Single,0,0,TRUE,No Debts,Below Average,High School,Some Knowledge,TRUE,FALSE,0,TRUE,4,FALSE,0,5,2,4,5,5,2,5,5,5,1,4,5,5,1,5,B,A,B,B,A,A,B,B,A,A,52,Male,White,Spain,Spain,Spain,No,Full-Time,15,"[""hate""]",5,1,5,3,5,5,5,4,5,5,5,2,5,3,5,5,Major Conflict,Weaker,Public Complaint
1552,Single,0,0,TRUE,No Debts,Below Average,High School,Some Knowledge,TRUE,FALSE,0,TRUE,4,FALSE,0,5,2,4,5,5,2,5,5,5,1,4,5,5,1,5,B,A,B,B,A,A,B,B,A,A,52,Male,White,Spain,Spain,Spain,No,Full-Time,16,"[""hate""]",5,1,5,1,5,1,5,5,4,5,5,1,5,4,4,5,Major Conflict,Stronger,Negotiation
1553,Single,0,0,TRUE,No Debts,Below Average,High School,Some Knowledge,TRUE,FALSE,0,TRUE,4,FALSE,0,5,2,4,5,5,2,5,5,5,1,4,5,5,1,5,B,A,B,B,A,A,B,B,A,A,52,Male,White,Spain,Spain,Spain,No,Full-Time,20,"[""hate""]",5,1,5,1,5,1,5,5,5,5,5,3,5,5,5,5,Major Conflict,Stronger,Public Complaint
1554,Married,0,0,TRUE,No Debts,Above Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,2,4,3,3,4,3,5,3,2,4,5,3,5,B,A,A,B,A,B,A,A,B,B,38,Female,White,France,France,Tunisia,No,Part-Time,14,"[""anger"",""hate""]",5,3,2,3,2,3,4,5,1,4,5,1,3,1,4,2,Serious Dispute,Stronger,Mediation
1555,Married,0,0,TRUE,No Debts,Above Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,2,4,3,3,4,3,5,3,2,4,5,3,5,B,A,A,B,A,B,A,A,B,B,38,Female,White,France,France,Tunisia,No,Part-Time,6,"[""stress"",""sadness""]",2,5,2,1,5,5,3,3,2,2,4,1,4,4,3,4,Serious Dispute,Stronger,Negotiation
1556,Married,0,0,TRUE,No Debts,Above Average,Bachelor,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,3,2,4,3,3,4,3,5,3,2,4,5,3,5,B,A,A,B,A,B,A,A,B,B,38,Female,White,France,France,Tunisia,No,Part-Time,8,"[""anger"",""sadness"",""stress""]",4,5,4,2,4,1,2,5,1,2,2,1,2,1,5,2,Serious Dispute,Stronger,Let go
1557,Married,0,0,FALSE,No Debts,Average,Doctorate,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,3,4,4,4,4,3,4,2,2,5,2,4,A,B,A,B,A,B,B,B,A,B,42,Female,White,South Africa,Portugal,Portugal,DATA_EXPIRED,DATA_EXPIRED,4,"[""confusion"",""stress""]",2,2,3,4,3,1,2,3,4,4,4,2,5,4,4,2,Common Dispute,Stronger,Mediation
1558,Married,0,0,FALSE,No Debts,Average,Doctorate,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,3,4,4,4,4,3,4,2,2,5,2,4,A,B,A,B,A,B,B,B,A,B,42,Female,White,South Africa,Portugal,Portugal,DATA_EXPIRED,DATA_EXPIRED,30,"[""anger"",""frustration""]",5,1,3,2,1,1,4,5,2,1,3,4,5,3,3,2,Serious Dispute,Stronger,Arbitration
1559,Married,0,0,FALSE,No Debts,Average,Doctorate,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,3,3,4,3,4,4,4,4,3,4,2,2,5,2,4,A,B,A,B,A,B,B,B,A,B,42,Female,White,South Africa,Portugal,Portugal,DATA_EXPIRED,DATA_EXPIRED,29,"[""frustration"",""stress""]",3,2,1,1,3,1,3,3,2,3,4,3,5,4,4,2,Common Dispute,Weaker,Negotiation
1560,Single,0,0,FALSE,No Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,1,1,5,3,1,4,2,2,2,5,4,5,B,B,B,B,A,B,B,A,A,B,29,Male,White,Greece,Greece,Greece,No,Full-Time,13,"[""anger"",""frustration"",""fear"",""stress"",""hate""]",4,1,5,3,2,1,2,4,3,5,4,3,3,4,4,1,Serious Dispute,Weaker,Adjudication
1561,Single,0,0,FALSE,No Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,1,1,5,3,1,4,2,2,2,5,4,5,B,B,B,B,A,B,B,A,A,B,29,Male,White,Greece,Greece,Greece,No,Full-Time,27,"[""anger"",""frustration"",""hate""]",2,1,1,3,4,1,1,4,4,2,2,4,4,4,4,1,Common Dispute,Weaker,Negotiation
1562,Single,0,0,FALSE,No Debts,Average,Master,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,4,4,2,1,1,5,3,1,4,2,2,2,5,4,5,B,B,B,B,A,B,B,A,A,B,29,Male,White,Greece,Greece,Greece,No,Full-Time,4,"[""sadness"",""frustration"",""stress""]",3,1,4,4,4,1,1,5,4,4,4,4,4,5,2,5,Common Dispute,Stronger,Adjudication
1563,Single,0,0,FALSE,Some Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,1,1,5,2,4,4,1,1,3,5,2,1,A,B,B,B,A,B,B,B,A,B,27,Female,White,Czech Republic,Czech Republic,Czech Republic,No,Part-Time,9,"[""frustration"",""anger"",""stress"",""confusion""]",4,5,2,5,5,2,1,4,2,4,4,5,3,4,4,3,Serious Dispute,Stronger,Mediation
1564,Single,0,0,FALSE,Some Debts,Below Average,High School,Some Knowledge,FALSE,FALSE,0,FALSE,0,FALSE,0,5,5,1,1,1,5,2,4,4,1,1,3,5,2,1,A,B,B,B,A,B,B,B,A,B,27,Female,White,Czech Republic,Czech Republic,Czech Republic,No,Part-Time,2,"[""stress"",""frustration"",""anger"",""sadness"",""hate""]",4,4,3,4,5,1,2,2,1,2,3,4,4,2,3,4,Common Dispute,Weaker,Public Complaint
