,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2942,2019,CR-V LX,Honda Certified,31980,4.7,platinum white pearl,crystal black,AWD,25–31,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,14238,4.8,4.8,4.7,4.7,4.8,4.8,MO,Dealer
2943,2020,Passport EX-L,Used,33500,4.9,crystal black pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,13269,4.9,4.8,4.8,4.6,4.8,4.8,MN,Dealer
2944,2021,Insight Touring,Used,28399,5.0,platinum white pearl,black,FWD,45–51,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,34529,5.0,5.0,5.0,5.0,5.0,5.0,MN,Dealer
2945,2022,Accord Touring,Used,37699,3.8,modern steel metallic,gray,FWD,22–32,Gasoline,automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,5878,5.0,5.0,5.0,5.0,5.0,5.0,MN,Dealer
2946,2015,CR-V EX-L,Used,17490,4.4,white diamond pearl,black,AWD,26–33,Gasoline,cvt,2.4L I4 16V GDI DOHC,109801,4.4,4.4,4.3,4.3,4.6,4.5,MN,Dealer
2947,2019,Pilot Touring 7-Passenger,Used,36990,2.8,black,crystal black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,47065,4.8,4.7,4.7,4.6,4.7,4.8,IL,Dealer
2948,2020,Passport Touring,Used,34599,4.0,black,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,27545,4.9,4.8,4.8,4.6,4.8,4.8,IA,Dealer
2949,2020,Pilot LX,Honda Certified,27991,5.0,platinum white pearl,black,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,23958,4.6,4.5,4.2,4.1,4.5,4.1,IL,Dealer
2950,2016,CR-V Touring,Used,16992,4.6,basque red pearl ii,crystal black,AWD,25–31,Gasoline,continuously variable w/sport mode,4 Cylinder Engine,153268,4.6,4.5,4.6,4.6,4.7,4.7,WI,Dealer
2951,2013,Ridgeline RTL,Used,18995,4.7,red,beige,4WD,15–21,Gasoline,5-speed automatic,V6 Cylinder Engine,66120,4.8,4.5,4.6,4.6,4.6,4.9,IL,Dealer
2952,2001,Prelude,Used,11995,4.6,black,black,FWD,21–26,Gasoline,4-speed automatic,2.2L I4 16V MPFI DOHC,136728,4.3,4.2,4.6,4.7,4.8,4.8,IL,Dealer
2953,2020,Civic Si Base w/Summer Tires (M6),Used,25543,5.0,lunar silver metallic,black,FWD,26–36,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,43788,4.8,4.8,4.8,4.8,4.9,4.9,IL,Dealer
2954,2020,Pilot Black Edition,Used,36516,3.9,crystal black pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,50561,4.6,4.5,4.2,4.1,4.5,4.1,WI,Dealer
2955,2009,Civic GX,Used,7997,4.4,white,gray,FWD,24–36,Compressed Natural Gas,5-speed automatic,1.8L I4 16V MPFI SOHC CNG,86981,4.2,4.4,4.3,4.5,4.4,4.7,WI,Dealer
2956,2019,CR-V EX-L,Used,29994,4.7,modern steel metallic,gray,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,24835,4.8,4.8,4.7,4.7,4.8,4.8,IN,Dealer
2957,2023,Odyssey Touring,New,44890,4.7,sonic gray pearl,crystal black,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,4.0,4.0,4.0,5.0,AL,Dealer
2958,2019,Passport EX-L,Used,29998,4.9,gray,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,27260,4.8,4.7,4.7,4.6,4.7,4.8,IN,Dealer
2959,2020,Accord EX-L,Used,25201,5.0,platinum white pearl,black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,43744,4.8,4.8,4.8,4.8,4.9,4.9,IN,Dealer
2960,2019,Passport Sport,Used,26189,5.0,lunar silver metallic,black,FWD,20–25,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,46959,4.8,4.7,4.7,4.6,4.7,4.8,AL,Dealer
2961,2020,Accord Sport 2.0T,Used,26995,5.0,black,black,FWD,22–32,Gasoline,automatic,Intercooled Turbo Regular Unleaded I-4 2.0 L/122,23709,4.8,4.8,4.8,4.8,4.9,4.9,IN,Dealer
2962,2018,Civic EX,Used,19140,4.8,crystal black pearl,black / ivory,FWD,31–40,Gasoline,cvt,2.0L I4 16V MPFI DOHC,53493,4.7,4.7,4.8,4.8,4.9,4.8,IN,Dealer
2963,2023,Pilot EX-L 7-Passenger,New,44050,5.0,platinum white pearl,black,FWD,22–31,Gasoline,10-speed automatic,3.5L V6 24V GDI DOHC,37,5.0,4.8,5.0,5.0,4.9,5.0,GA,Dealer
2964,2018,Accord LX,Used,20879,4.4,champagne frost pearl,ivory,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,62806,4.8,4.8,4.7,4.7,4.8,4.8,FL,Dealer
2965,2020,Odyssey Elite,Used,41235,5.0,basque red pearl ii,crystal black,FWD,19–28,Gasoline,10-speed automatic,V6 Cylinder Engine,23245,4.8,4.8,4.7,4.6,4.7,4.7,OH,Dealer
2966,2023,CR-V Hybrid Sport,New,34150,4.8,platinum,black,FWD,22–31,Hybrid,automatic,2.0L I4 16V GDI DOHC Hybrid,4,5.0,3.0,4.0,4.0,5.0,5.0,NC,Dealer
2967,2022,CR-V Hybrid Touring,New,39440,5.0,radiant red metallic,gray,AWD,35–40,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,0,4.6,4.9,4.5,4.6,4.8,4.7,NC,Dealer
2968,2018,CR-V EX-L,Used,26994,4.7,lunar silver metallic,gray,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,32373,4.8,4.7,4.7,4.6,4.7,4.7,NY,Dealer
2969,2023,Passport EX-L,New,46440,4.7,platinum white pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,0,4.8,4.6,4.4,4.7,4.4,4.9,NC,Dealer
2970,2020,Odyssey EX-L,Used,30977,4.4,white,gray,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,50817,4.8,4.8,4.7,4.6,4.7,4.7,NC,Dealer
2971,2015,Odyssey EX-L,Used,17991,5.0,dark cherry pearl,crystal black,FWD,19–28,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,90963,4.8,4.6,4.7,4.6,4.7,4.8,FL,Dealer
2972,2021,CR-V Hybrid EX,Used,32987,4.8,blue,gray,AWD,35–40,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,37512,4.8,4.8,4.8,4.7,4.8,4.8,NC,Dealer
2973,2019,Passport Sport,Used,29895,3.0,crystal black pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,16427,4.8,4.7,4.7,4.6,4.7,4.8,NC,Dealer
2974,2021,Accord Sport 1.5T,Used,26736,5.0,white,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,25211,4.9,4.8,4.8,4.8,4.9,4.8,NY,Dealer
2975,2022,Accord Hybrid Sport,New,32560,5.0,platinum white pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,1,4.9,5.0,5.0,4.9,4.9,5.0,VA,Dealer
2976,2022,Accord Sport 1.5T,New,29470,4.8,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,3,5.0,5.0,5.0,5.0,5.0,5.0,VA,Dealer
2977,2008,Civic LX,Used,7990,4.4,blue,gray,FWD,25–36,Gasoline,5-speed automatic,1.8L I4 16V MPFI SOHC,135925,4.2,4.4,4.3,4.5,4.5,4.7,PA,Dealer
2978,2022,Accord Sport 1.5T,New,30470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer
2979,2022,Accord Sport 1.5T,New,30470,4.1,sonic gray pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,10,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer
2980,2022,Accord Sport 2.0T,New,33755,5.0,black,black,FWD,22–32,Gasoline,10-speed automatic,2.0L I4 16V GDI DOHC Turbo,15,5.0,5.0,5.0,5.0,5.0,5.0,FL,Dealer
2981,2019,Ridgeline RTL,Used,28563,4.7,modern steel metallic,crystal black,FWD,19–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,53065,4.9,4.8,4.8,4.6,4.7,4.9,FL,Dealer
2982,2022,Accord Sport 1.5T,New,30470,5.0,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,2,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer
2983,2017,Accord Hybrid Base,Used,19750,5.0,mandarin gold metallic,black,FWD,47–49,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,67776,4.8,4.8,4.7,4.6,4.9,4.8,VA,Dealer
2984,2023,Ridgeline RTL,New,43075,5.0,crystal black pearl,crystal black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,8,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer
2985,2023,Ridgeline RTL,New,43470,4.4,crystal black pearl,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,3,5.0,4.8,4.8,4.2,5.0,5.0,PA,Dealer
2986,2019,Accord Sport,Used,25721,4.0,silver,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,21592,4.7,4.7,4.7,4.7,4.8,4.8,NJ,Dealer
2987,2019,Civic Sport,Used,22598,4.9,aegean blue metallic,black,FWD,29–37,Gasoline,cvt,4 Cylinder Engine,28654,4.8,4.8,4.9,4.8,4.9,4.9,NJ,Dealer
2988,2021,Insight Touring,Honda Certified,31477,4.9,platinum white pearl,black,FWD,45–51,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,30228,5.0,5.0,5.0,5.0,5.0,5.0,NY,Dealer
2989,2016,Pilot EX-L,Used,22900,4.7,gray,crystal black,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,70823,4.7,4.6,4.5,4.4,4.6,4.6,VT,Dealer
2990,2021,Passport Elite,Honda Certified,35875,4.9,basque red pearl ii,crystal black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,24370,4.9,4.7,4.8,4.6,4.8,4.8,CT,Dealer
2991,2015,Civic LX,Used,14995,4.7,black,gray,FWD,30–39,Gasoline,cvt,1.8L I4 16V MPFI SOHC,94936,4.6,4.6,4.6,4.7,4.6,4.8,CT,Dealer
2992,2022,CR-V Special Edition,Used,31935,4.8,platinum white pearl,black,FWD,28–34,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,3589,4.9,4.8,4.7,4.8,4.7,4.9,CT,Dealer
2993,2022,Pilot EX-L,New,42000,5.0,platinum white pearl,black,FWD,20–27,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,CA,Dealer
2994,2017,HR-V LX,Used,18990,4.0,blue,gray,FWD,28–34,Gasoline,cvt,1.8L I4 16V MPFI SOHC,63975,4.6,4.4,4.4,4.5,4.7,4.7,IL,Dealer
2995,2016,Pilot EX,Used,21995,4.7,modern steel metallic,crystal black,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,61738,4.7,4.6,4.5,4.4,4.6,4.6,CA,Dealer
2996,2022,Civic Si Base,New,28595,4.5,crystal black pearl,crystal black,FWD,27–37,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,15,4.2,4.0,4.5,4.2,4.5,5.0,CA,Dealer
2997,2020,Pilot EX-L,Used,27859,4.1,platinum white pearl,beige,FWD,19–27,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,59401,4.6,4.5,4.2,4.1,4.5,4.1,AZ,Dealer
2998,2013,Crosstour EX,Used,10300,4.7,basque red pearl ii,crystal black,FWD,22–31,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,109388,4.8,4.6,4.7,4.6,4.6,4.8,AZ,Dealer
2999,2019,Civic Si Base,Used,26487,5.0,lunar silver metallic,black,FWD,28–38,Gasoline,6-speed manual,1.5L I4 16V GDI DOHC Turbo,38823,4.7,4.8,4.7,4.8,4.8,4.9,OR,Dealer
3000,2023,Passport Elite,New,48250,3.5,gray,black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,8,4.7,5.0,4.6,4.7,4.7,4.6,WA,Dealer
3001,2023,CR-V Hybrid Sport Touring,New,40240,5.0,platinum white pearl,gray,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,1,5.0,3.0,4.0,4.0,5.0,5.0,CO,Dealer
3002,2015,Pilot EX-L w/ Navigation,Used,16499,4.6,dark cherry pearl,black,FWD,18–25,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,102248,4.8,4.7,4.7,4.8,4.6,4.9,CO,Dealer
3003,2016,Accord EX-L,Used,13562,5.0,lunar silver metallic,black,FWD,21–34,Gasoline,6-speed automatic,3.5L V6 24V MPFI SOHC,137335,4.8,4.7,4.7,4.7,4.8,4.8,TX,Dealer
3004,2021,HR-V EX,Used,25500,4.8,platinum white pearl,gray,FWD,28–34,Gasoline,cvt,1.8L I4 16V MPFI SOHC,28000,4.7,4.6,4.6,4.7,4.7,4.8,TX,Dealer
3005,2022,Pilot Sport,New,41770,4.2,platinum white pearl,black,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,5.0,5.0,5.0,5.0,5.0,OK,Dealer
3006,2017,Civic EX,Used,18599,4.8,blue,black,FWD,31–40,Gasoline,cvt,2.0L I4 16V MPFI DOHC,93725,4.7,4.7,4.8,4.8,4.8,4.8,TX,Dealer
3007,2023,Odyssey EX-L,New,42360,5.0,platinum white pearl,black,FWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,4,5.0,5.0,4.0,4.0,4.0,5.0,TX,Dealer
3008,2020,Pilot EX-L,Honda Certified,35977,4.9,lunar silver metallic,gray,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,31603,4.6,4.5,4.2,4.1,4.5,4.1,SD,Dealer
3009,2020,Pilot EX-L,Honda Certified,33977,4.9,crystal black pearl,black,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,48977,4.6,4.5,4.2,4.1,4.5,4.1,SD,Dealer
3010,2023,Civic Sport Touring,New,32500,3.4,boost blue pearl,crystal black,FWD,22–31,Gasoline,1-speed cvt with overdrive,1.5L I4 16V GDI DOHC Turbo,0,4.8,4.6,4.5,4.3,4.6,4.8,MO,Dealer
3011,2022,Accord EX-L,Used,32999,4.9,radiant red metallic,ivory,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,18379,5.0,5.0,5.0,5.0,5.0,5.0,TX,Dealer
3012,2018,Accord Sport,Used,25115,4.0,lunar silver metallic,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,59742,4.8,4.8,4.7,4.7,4.8,4.8,MO,Dealer
3013,2019,Insight Touring,Used,25998,4.7,silver,black,FWD,45–51,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,63112,4.6,4.8,4.5,4.7,4.8,4.8,TX,Dealer
3014,2020,Pilot EX-L,Honda Certified,27994,4.5,platinum white pearl,beige,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,82891,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
3015,2019,Civic Sport,Used,22999,4.4,platinum white pearl,black,FWD,29–36,Gasoline,cvt,2.0L I4 16V MPFI DOHC,31046,4.8,4.8,4.9,4.8,4.9,4.9,IA,Dealer
3016,2020,Pilot EX-L,Honda Certified,31964,4.5,modern steel metallic,gray,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,32809,4.6,4.5,4.2,4.1,4.5,4.1,IA,Dealer
3017,2018,CR-V Touring,Used,25944,3.8,white,black,FWD,28–34,Gasoline,cvt,4 Cylinder Engine,83643,4.8,4.7,4.7,4.6,4.7,4.7,TX,Dealer
3018,2019,Odyssey EX-L,Used,33500,5.0,white,gray,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,65379,4.8,4.6,4.5,4.3,4.7,4.5,AR,Dealer
3019,2022,Insight EX,Used,27998,3.6,cosmic blue metallic,ivory,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,6511,4.7,5.0,4.6,5.0,4.2,4.7,MN,Dealer
3020,2023,Ridgeline RTL-E,New,46420,4.8,sonic gray pearl,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,6,5.0,4.8,4.8,4.2,5.0,5.0,IA,Dealer
3021,2022,Insight EX,Used,28495,5.0,platinum white pearl,ivory,FWD,49–55,Hybrid,cvt,1.5L I4 16V MPFI DOHC Hybrid,33338,4.8,4.6,5.0,5.0,4.4,4.8,MN,Dealer
3022,2022,Accord Hybrid Sport,Honda Certified,34041,5.0,sonic gray pearl,black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,6060,4.9,5.0,5.0,4.9,4.9,5.0,MO,Dealer
3023,2022,Accord Hybrid Touring,Used,37000,4.8,white,ivory,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,7157,4.9,5.0,5.0,4.9,4.9,5.0,MO,Dealer
3024,2019,Pilot Elite,Used,37997,4.8,green,gray,AWD,19–26,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,41777,4.8,4.7,4.7,4.6,4.7,4.8,WI,Dealer
3025,2019,CR-V Touring,Used,26500,4.9,silver,crystal black,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,57677,4.8,4.8,4.7,4.7,4.8,4.8,IL,Dealer
3026,2013,Odyssey EX,Used,13995,4.6,dark cherry pearl,silver,FWD,18–27,Gasoline,automatic,V6 Cylinder Engine,117837,4.8,4.5,4.5,4.3,4.5,4.6,WI,Dealer
3027,2023,CR-V Hybrid Sport Touring,New,40240,3.0,platinum white pearl,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,1,5.0,3.0,4.0,4.0,5.0,5.0,IL,Dealer
3028,2020,Ridgeline Black Edition,Honda Certified,33075,4.8,crystal black pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,69145,4.8,4.7,4.6,4.5,4.7,4.7,IL,Dealer
3029,2019,Odyssey EX-L,Honda Certified,30995,3.9,pacific pewter metallic,mocha,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,62848,4.8,4.6,4.5,4.3,4.7,4.5,WI,Dealer
3030,2023,Pilot Touring,New,48350,3.9,sonic gray pearl,black,AWD,19–25,Gasoline,automatic,Premium Unleaded V-6 3.5 L/212,10,5.0,4.3,3.9,3.8,5.0,4.6,WI,Dealer
3031,2018,HR-V EX-L w/Navigation,Used,20382,4.6,gray,black,AWD,27–31,Gasoline,cvt,1.8L I4 16V MPFI SOHC,81746,4.7,4.5,4.7,4.6,4.8,4.8,KY,Dealer
3032,2023,CR-V Hybrid Sport Touring,New,40985,3.1,still night pearl,b-575p/black,AWD,34–40,Hybrid,variable,Gas/Electric I-4 2.0 L/122,10,5.0,3.0,4.0,4.0,5.0,5.0,IL,Dealer
3033,2022,CR-V Hybrid EX-L,New,35845,3.1,nh-731p/crystal bl,black,AWD,35–40,Hybrid,variable,Gas/Electric I-4 2.0 L/122,3,4.6,4.9,4.5,4.6,4.8,4.7,IL,Dealer
3034,2019,CR-V EX,Used,28883,4.8,crystal black pearl,black,AWD,27–33,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,13619,4.8,4.8,4.7,4.7,4.8,4.8,KY,Dealer
3035,2023,CR-V Hybrid Sport Touring,New,40240,4.8,gray,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,7,5.0,3.0,4.0,4.0,5.0,5.0,IN,Dealer
3036,2022,Ridgeline Black Edition,Used,43990,4.9,white,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,1238,5.0,4.9,4.9,4.3,4.7,5.0,IN,Dealer
3037,2023,CR-V EX,New,34250,5.0,still night pearl,black,AWD,27–32,Gasoline,variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,10,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
3038,2023,CR-V EX-L,New,37510,5.0,radiant red metallic,gray,AWD,27–32,Gasoline,variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91,10,5.0,5.0,5.0,4.0,4.0,5.0,IN,Dealer
3039,2022,Odyssey Elite,Used,43995,4.7,obsidian blue pearl,gray,FWD,19–28,Gasoline,10-speed automatic,3.5L V6 24V GDI SOHC,22235,4.3,4.4,4.3,4.1,4.3,4.3,IN,Dealer
3040,2022,Ridgeline RTL-E,New,45760,4.5,sonic gray pearl,black,AWD,18–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,12,5.0,4.9,4.9,4.3,4.7,5.0,GA,Dealer
3041,2006,Element EX-P,Used,6277,2.0,nighthawk black pearl,black / gray,FWD,22–26,Gasoline,4-speed automatic,2.4L I4 16V MPFI DOHC,216259,4.2,4.4,4.1,4.5,4.5,4.6,OH,Dealer
3042,2020,Ridgeline RTL-E,Used,36995,4.2,obsidian blue pearl,gray,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,18503,4.8,4.7,4.6,4.5,4.7,4.7,OH,Dealer
3043,2021,Accord Sport SE,Used,28000,4.9,sonic gray pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,15532,4.9,4.8,4.8,4.8,4.9,4.8,OH,Dealer
3044,2022,Accord Hybrid Sport,New,32560,4.5,platinum white pearl,crystal black,FWD,41–44,Hybrid,cvt,2.0L I4 16V MPFI DOHC Hybrid,10,4.9,5.0,5.0,4.9,4.9,5.0,WV,Dealer
3045,2018,Odyssey EX-L,Used,21299,5.0,modern steel metallic,mocha,FWD,19–28,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,107660,4.8,4.7,4.6,4.3,4.7,4.6,NC,Dealer
3046,2021,Civic Sport,Used,24980,5.0,aegean blue metallic,black,FWD,29–37,Gasoline,cvt,2.0L I4 16V MPFI DOHC,28553,4.6,4.7,4.7,4.6,4.8,4.6,FL,Dealer
3047,2021,Pilot Special Edition,Used,22222,4.8,black,crystal black,FWD,20–27,Gasoline,9-speed automatic,V6 Cylinder Engine,157636,4.9,4.8,4.8,4.7,4.7,4.8,FL,Dealer
3048,2023,Ridgeline RTL,New,43470,4.8,platinum white pearl,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,20,5.0,4.8,4.8,4.2,5.0,5.0,VA,Dealer
3049,2022,Accord Sport 1.5T,New,30470,5.0,sonic gray pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,1388,5.0,5.0,5.0,5.0,5.0,5.0,NY,Dealer
3050,2023,Ridgeline RTL-E,New,46420,4.8,sonic gray pearl,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,3,5.0,4.8,4.8,4.2,5.0,5.0,NY,Dealer
3051,2022,HR-V EX,Used,27588,3.9,modern steel metallic,black,FWD,28–34,Gasoline,cvt,1.8L I4 16V MPFI SOHC,576,3.8,3.2,3.6,3.6,4.2,4.2,SC,Dealer
3052,2019,Accord LX,Used,24990,4.5,basque red pearl ii,crystal black,FWD,30–38,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,35302,4.7,4.7,4.7,4.7,4.8,4.8,SC,Dealer
3053,2023,Ridgeline Black Edition,New,47915,4.7,platinum white pearl,crystal black,AWD,22–31,Gasoline,automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,FL,Dealer
3054,2022,Passport Elite,Used,41998,4.6,obsidian blue pearl,gray,AWD,19–24,Gasoline,automatic,V6 Cylinder Engine,6323,5.0,5.0,4.9,5.0,4.9,5.0,PA,Dealer
3055,2010,CR-V EX,Used,10900,4.7,red,crystal black,FWD,21–28,Gasoline,5-speed automatic,2.4L I4 16V MPFI DOHC,117096,4.5,4.6,4.4,4.7,4.5,4.8,VA,Dealer
3056,2018,Civic LX-P,Used,24988,4.2,crystal black pearl,black / gray,FWD,30–39,Gasoline,cvt,2.0L I4 16V MPFI DOHC,23214,4.7,4.7,4.8,4.8,4.9,4.8,MD,Dealer
3057,2022,Passport TrailSport,Used,41697,5.0,crystal black pearl,black,AWD,19–24,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,18185,5.0,5.0,4.9,5.0,4.9,5.0,VA,Dealer
3058,2023,CR-V EX-L,New,36900,4.4,platinum,black,AWD,22–31,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,10,5.0,5.0,5.0,4.0,4.0,5.0,VA,Dealer
3059,2022,Accord Sport 1.5T,New,29470,2.9,platinum white pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,0,5.0,5.0,5.0,5.0,5.0,5.0,MD,Dealer
3060,2018,Civic EX,Used,18900,4.8,black,black,FWD,31–40,Gasoline,cvt,4 Cylinder Engine,92988,4.7,4.7,4.8,4.8,4.9,4.8,MD,Dealer
3061,2017,Ridgeline RTL,Used,25999,4.9,obsidian blue pearl,gray,FWD,19–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,44785,4.8,4.7,4.7,4.4,4.7,4.7,FL,Dealer
3062,2023,Ridgeline RTL,New,43580,4.9,radiant red metallic ii,black,AWD,22–31,Gasoline,9-speed automatic,3.5L V6 24V GDI SOHC,5,5.0,4.8,4.8,4.2,5.0,5.0,NJ,Dealer
3063,2021,Accord Sport SE,Used,27794,4.2,still night pearl,black,FWD,29–35,Gasoline,cvt,1.5L I4 16V GDI DOHC Turbo,5243,4.9,4.8,4.8,4.8,4.9,4.8,NY,Dealer
3064,2023,Civic Sport,New,26940,4.8,platinum white pearl,black,FWD,22–31,Gasoline,cvt,2.0L I4 16V GDI DOHC,5,5.0,4.5,4.7,5.0,4.6,4.6,NY,Dealer
3065,2023,CR-V Hybrid Sport Touring,New,40850,4.9,still night pearl,black,AWD,22–31,Hybrid,cvt,2.0L I4 16V GDI DOHC Hybrid,3,5.0,3.0,4.0,4.0,5.0,5.0,CT,Dealer
3066,2019,Pilot EX,Used,28594,4.7,black,gray,AWD,18–26,Gasoline,6-speed automatic,3.5L V6 24V GDI SOHC,22662,4.8,4.7,4.7,4.6,4.7,4.8,CT,Dealer
3067,2010,Accord Crosstour EX-L,Used,11900,4.7,white,tan,4WD,17–25,Gasoline,5-speed automatic,3.5L V6 24V MPFI SOHC,120416,4.7,4.6,4.7,4.6,4.6,4.8,MA,Dealer
3068,2023,CR-V Hybrid Sport Touring,New,40850,4.7,red,black,AWD,22–31,Hybrid,automatic,2.0L I4 16V GDI DOHC Hybrid,0,5.0,3.0,4.0,4.0,5.0,5.0,CA,Dealer
