,Year,Model,Condition,Price,Consumer_Rating,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
4463,2023,64,2,38142,4.2,7,8,2,18,1,4,0,623,5.0,4.9,4.9,4.9,5.0,5.0,6,0
4464,2023,0,1,29855,4.5,5,6,2,70,1,15,58,1,5.0,5.0,4.9,4.9,5.0,5.0,9,0
4465,2018,37,2,22986,5.0,116,22,2,61,1,11,44,39408,4.3,4.6,4.5,4.5,5.0,4.7,33,0
4466,2023,54,2,24376,4.8,56,6,3,65,2,15,61,14954,4.7,4.6,4.8,4.2,5.0,4.8,41,0
4467,2021,138,1,49196,5.0,21,3,1,4,1,5,56,6578,4.9,4.9,4.9,4.9,5.0,4.9,14,0
4468,2023,80,1,32561,4.6,74,9,2,30,1,4,61,2228,5.0,4.6,4.8,4.6,4.9,4.9,34,0
4469,2022,126,2,36195,4.6,96,15,2,40,2,9,60,64200,4.7,4.1,4.6,3.8,4.7,4.7,9,0
4470,2022,28,2,38952,4.5,54,16,2,49,1,3,40,11031,4.7,4.1,3.9,4.2,4.9,4.9,42,0
4471,2020,112,1,29842,4.6,28,15,2,34,1,14,59,29021,4.9,4.6,4.6,4.7,4.9,4.8,27,0
4472,2020,18,1,23526,4.8,78,2,2,104,2,13,21,258,4.6,5.0,4.4,4.9,4.8,4.9,14,0
4473,2014,27,0,13128,5.0,38,29,1,25,1,13,42,95602,4.3,4.5,4.8,3.9,3.9,4.6,37,0
4474,2023,7,2,29440,4.6,20,8,2,53,1,13,27,10641,5.0,4.9,5.0,3.9,4.1,4.9,17,0
4475,2021,60,2,25285,4.6,98,43,2,30,1,6,32,6060,4.6,3.9,4.6,4.3,4.6,4.7,26,0
4476,2020,138,2,24769,4.5,140,7,1,13,1,0,50,2252,4.4,5.0,4.9,4.7,4.2,4.9,13,0
4477,2023,137,1,54987,4.3,138,1,1,33,1,5,58,0,5.0,4.9,4.9,4.5,5.0,5.0,13,0
4478,2021,62,2,24136,4.9,80,4,2,74,2,9,61,143819,4.4,3.5,4.1,3.9,4.9,4.6,42,0
4479,2023,45,1,33983,4.1,137,2,1,33,1,5,18,1627,5.0,4.2,3.7,3.5,4.5,4.9,9,0
4480,2022,29,2,32076,4.8,130,2,2,115,2,15,60,9634,4.9,3.9,4.6,4.3,4.8,4.8,14,0
4481,2021,112,2,20943,4.6,100,8,1,46,1,8,20,135265,4.6,3.3,4.2,4.1,4.4,4.7,37,0
4482,2022,105,1,38842,4.8,14,9,1,63,2,12,6,418,5.0,4.8,4.9,4.9,5.0,5.0,4,0
4483,2021,27,2,32002,5.0,117,20,2,89,1,6,55,134628,4.3,4.6,4.6,4.2,4.4,4.7,2,0
4484,2023,14,1,38358,4.9,44,2,1,67,1,11,3,0,4.9,5.0,4.5,4.5,4.9,5.0,17,0
4485,2023,117,1,33087,4.8,40,14,1,42,1,12,59,976,4.9,4.9,4.7,4.4,4.7,5.0,15,0
4486,2023,49,1,39663,5.0,49,4,1,80,1,15,59,6,4.9,5.0,5.0,4.6,4.8,5.0,23,0
4487,2022,52,1,39978,5.0,102,3,1,15,1,14,57,19126,5.0,4.8,4.6,4.9,5.0,4.9,4,0
4488,2022,136,1,35225,5.0,130,1,1,22,1,8,61,4863,5.0,4.9,4.9,4.7,4.8,4.9,4,0
4489,2017,3,2,10706,5.0,89,26,2,85,1,7,50,16329,4.5,4.9,4.5,4.9,5.0,4.9,23,0
4490,2023,114,0,39539,4.9,134,20,1,49,1,14,46,2496,5.0,4.9,5.0,5.0,5.0,5.0,13,0
4491,2023,135,1,58302,4.5,57,3,1,29,1,8,43,0,5.0,5.0,4.9,5.0,4.9,5.0,13,0
4492,2023,103,2,36612,4.7,130,7,1,70,1,10,57,25994,4.4,3.8,4.2,4.0,4.7,4.6,28,0
4493,2022,1,1,44820,4.8,104,17,1,63,1,11,60,0,5.0,5.0,5.0,5.0,4.8,5.0,22,0
4494,2022,77,2,21756,4.5,31,12,3,44,1,15,52,80133,4.7,4.7,4.5,4.2,4.3,4.8,47,0
4495,2022,115,2,35477,5.0,19,4,2,26,2,1,46,45660,4.9,4.3,3.6,4.5,5.0,4.9,33,0
4496,2023,2,1,48813,5.0,27,2,1,29,1,14,32,0,5.0,5.0,5.0,4.7,5.0,5.0,26,0
4497,2023,7,2,32487,4.6,128,18,0,30,1,9,58,640,4.7,4.9,4.0,4.6,4.4,5.0,26,0
4498,2021,0,2,19218,4.1,41,21,1,102,2,10,2,42905,5.0,4.8,4.9,4.5,4.9,5.0,39,0
4499,2022,83,1,35345,5.0,78,18,1,54,1,15,52,4431,5.0,4.8,4.9,4.8,4.9,4.9,6,0
4500,2022,36,1,40544,5.0,103,10,1,69,2,11,35,80,5.0,5.0,5.0,5.0,5.0,5.0,26,0
4501,2021,138,0,43266,5.0,91,4,2,9,1,8,61,78189,4.8,5.0,4.3,4.8,4.9,4.9,19,0
4502,2023,95,1,51189,5.0,130,6,2,115,1,15,52,15,4.9,4.9,4.7,4.5,5.0,5.0,15,0
4503,2017,23,2,12016,3.0,28,43,2,47,1,5,24,259029,4.0,4.4,4.1,3.8,4.0,4.6,34,0
4504,2022,135,2,43609,4.7,16,25,1,28,2,6,35,69067,5.0,4.3,4.8,4.6,4.8,5.0,8,0
4505,2022,21,2,34410,4.9,10,6,1,13,1,11,42,11074,5.0,4.9,4.8,3.7,4.3,5.0,47,0
4506,2019,24,2,25094,4.9,99,4,2,52,1,1,10,122797,4.9,4.8,4.1,4.9,5.0,4.8,4,0
4507,2023,138,2,48402,4.9,52,8,1,10,1,2,60,10160,4.8,5.0,4.9,4.6,4.9,4.9,2,0
4508,2022,88,2,32981,4.8,143,15,2,45,1,12,5,20018,5.0,4.9,4.8,4.6,5.0,5.0,30,0
4509,2019,19,2,23577,5.0,74,2,1,110,1,14,10,38406,5.0,5.0,5.0,5.0,4.9,5.0,15,0
4510,2023,13,1,22303,5.0,70,4,1,75,1,11,44,49457,4.9,5.0,4.7,3.9,4.2,5.0,15,0
4511,2020,15,2,15753,5.0,117,1,1,61,1,13,11,80587,4.5,4.2,4.4,4.8,4.8,4.9,26,0
4512,2023,87,1,32326,4.9,31,6,2,65,1,15,45,946,4.8,4.8,4.6,4.4,4.7,5.0,13,0
4513,2023,63,2,26946,4.8,97,14,2,38,1,14,55,185,4.2,4.7,4.3,4.3,4.8,5.0,4,0
4514,2020,136,1,34718,5.0,7,13,1,9,1,9,48,23627,4.9,4.9,5.0,4.6,4.7,4.7,34,0
4515,2021,45,2,30063,4.9,55,7,1,73,1,11,34,46090,4.8,4.0,4.5,3.7,4.2,4.7,23,0
4516,2022,44,2,15883,4.5,95,22,2,91,2,14,49,8657,4.5,4.3,4.0,3.8,4.2,4.9,12,0
4517,2023,107,1,30301,4.5,11,19,2,32,1,10,56,25,4.3,4.8,4.3,4.6,4.5,4.8,4,0
4518,2023,0,2,41514,5.0,105,5,2,98,2,15,14,0,5.0,4.9,4.2,4.0,4.8,5.0,21,0
4519,2021,52,0,40283,4.8,98,21,1,31,1,5,25,18722,4.6,4.5,4.6,4.2,4.8,4.6,2,0
4520,2022,136,1,42866,4.0,69,16,1,21,1,15,60,8825,4.9,5.0,4.7,5.0,5.0,4.9,8,0
4521,2023,111,1,41228,4.5,36,4,1,31,1,8,60,0,4.9,5.0,4.8,5.0,4.9,5.0,35,0
4522,2023,135,2,33564,4.8,34,17,2,25,1,4,48,34693,4.7,3.0,3.8,4.4,4.9,4.8,49,0
4523,2022,11,1,35210,4.8,79,15,2,49,1,8,46,109,4.9,5.0,5.0,5.0,5.0,5.0,4,0
4524,2022,22,1,35967,4.9,129,3,1,75,1,12,23,26927,5.0,5.0,5.0,4.8,4.7,5.0,16,0
4525,2023,12,1,29169,4.7,117,4,1,78,1,12,10,5208,5.0,5.0,5.0,4.6,4.9,5.0,17,0
4526,2021,35,1,46880,5.0,10,20,1,12,1,6,36,18,5.0,5.0,5.0,4.9,4.7,5.0,8,0
4527,2023,66,2,34751,5.0,133,6,2,68,1,12,24,15,4.9,5.0,5.0,4.8,5.0,5.0,9,0
4528,2023,132,1,46005,5.0,139,13,1,26,1,8,59,6,5.0,4.7,4.6,4.6,5.0,5.0,18,0
4529,2023,17,2,33163,4.5,66,14,0,115,2,14,50,5939,4.9,4.5,4.8,3.6,4.6,4.9,30,0
4530,2021,118,2,32042,5.0,44,34,2,18,1,1,58,9548,4.8,4.8,4.6,4.9,4.9,4.9,8,0
4531,2021,11,2,18671,5.0,14,12,0,60,1,11,25,133506,4.2,4.4,4.0,4.2,4.6,4.7,22,0
4532,2022,0,2,16124,4.6,39,35,2,96,1,14,39,20245,4.8,3.7,3.8,3.8,4.6,4.9,14,0
4533,2023,127,1,45000,5.0,56,17,2,13,1,2,57,114,5.0,5.0,4.9,4.8,4.8,5.0,34,0
4534,2023,114,2,38310,4.9,143,2,1,39,1,4,7,534,5.0,5.0,4.4,4.6,5.0,5.0,17,0
4535,2023,131,1,41344,4.7,86,4,1,22,1,8,53,389,4.9,5.0,4.7,4.9,4.5,5.0,23,0
4536,2022,33,1,32445,4.2,85,8,2,29,1,5,56,0,5.0,5.0,5.0,4.9,4.7,5.0,4,0
4537,2022,4,1,25158,4.4,59,7,1,74,1,10,32,33776,4.9,3.0,4.4,4.2,4.9,4.8,34,0
4538,2023,126,1,37514,5.0,119,7,2,31,1,3,36,774,4.9,4.9,4.4,4.6,4.8,4.9,43,0
4539,2021,67,2,22808,4.9,120,11,2,55,1,4,2,64929,4.9,4.8,4.9,4.3,4.4,4.8,27,0
4540,2023,135,1,45031,4.9,16,16,1,23,1,15,48,0,5.0,4.9,4.8,4.6,5.0,5.0,13,0
4541,2023,30,1,21928,4.0,112,8,2,60,1,15,49,323,5.0,4.9,5.0,4.3,4.8,5.0,23,0
4542,2022,99,1,42310,4.9,77,1,2,56,1,15,59,179,5.0,4.8,3.9,4.4,4.9,5.0,33,0
4543,2022,62,1,37614,4.9,55,24,2,32,2,12,50,9,4.9,4.9,4.9,4.5,4.9,4.9,42,0
4544,2021,137,2,33249,4.7,87,15,2,0,1,1,61,7339,5.0,4.9,4.8,4.5,4.9,5.0,30,0
4545,2021,57,2,23322,5.0,72,19,2,26,1,8,40,20529,5.0,4.8,5.0,4.6,4.9,4.9,32,0
4546,2021,1,2,15759,5.0,112,18,2,31,1,13,57,963,4.7,5.0,5.0,4.8,4.6,4.9,16,0
4547,2023,48,1,38795,5.0,126,2,2,65,2,14,22,0,5.0,4.9,4.6,4.6,4.8,5.0,42,0
4548,2023,94,1,42733,4.7,58,3,1,46,1,12,47,1211,5.0,4.9,4.9,4.3,4.9,5.0,21,0
4549,2023,36,1,42517,4.9,85,7,2,104,1,11,43,0,5.0,4.8,3.9,4.4,5.0,5.0,46,0
4550,2023,1,1,24472,4.8,103,2,2,86,1,9,14,8446,4.6,5.0,4.4,4.7,4.8,4.9,41,0
4551,2021,41,2,35087,5.0,50,5,2,25,1,7,61,145843,4.8,5.0,4.9,4.7,4.9,4.9,42,0
4552,2022,0,2,26416,4.7,62,3,1,97,1,14,36,55647,4.9,4.9,4.7,4.6,4.9,4.9,7,0
4553,2022,6,1,19169,4.6,10,4,2,59,1,11,30,1120,4.9,4.9,4.8,4.8,5.0,5.0,13,0
4554,2023,59,1,47689,5.0,139,17,1,10,1,3,20,1205,5.0,4.9,4.9,4.7,4.9,5.0,34,0
4555,2023,9,1,23539,4.4,66,12,2,55,1,7,51,5,4.4,5.0,4.3,4.5,4.8,4.9,23,0
4556,2023,30,1,34258,5.0,7,11,2,52,1,15,48,55,5.0,5.0,4.9,4.6,4.9,5.0,35,0
4557,2022,137,2,28652,5.0,56,12,2,25,1,14,55,101235,4.8,4.9,4.8,4.6,4.2,4.9,19,0
4558,2023,4,2,26485,3.6,39,8,1,48,1,13,58,98552,5.0,4.9,4.8,4.0,5.0,4.9,26,0
4559,2021,110,0,30218,4.9,33,3,1,58,1,9,12,50953,4.9,4.8,3.8,4.8,4.6,4.8,42,0
4560,2019,11,0,33474,4.1,53,8,2,52,1,14,2,259029,4.7,4.7,4.3,4.5,4.4,4.7,17,0
4561,2022,0,2,23261,4.8,58,8,1,115,2,15,1,19786,4.7,4.9,4.5,4.1,4.4,4.8,2,0
4562,2017,30,0,2250,5.0,78,6,0,79,1,6,60,70041,4.0,4.1,3.8,4.4,4.9,4.5,8,0
4563,2023,68,1,42055,4.8,140,8,2,54,1,15,47,0,5.0,5.0,5.0,5.0,5.0,5.0,9,0
4564,2021,80,2,38695,4.4,40,15,1,17,1,1,19,1842,5.0,4.9,4.9,4.4,4.3,4.8,33,0
4565,2020,20,1,25515,4.9,121,7,1,44,2,10,52,2635,4.9,5.0,5.0,5.0,5.0,5.0,8,0
4566,2023,138,1,45260,5.0,111,12,2,7,1,4,11,306,5.0,5.0,4.7,5.0,5.0,5.0,19,0
4567,2023,11,1,33418,4.8,36,2,1,44,1,15,51,18,4.7,4.7,4.4,4.7,4.8,4.9,14,0
4568,2023,135,1,41668,5.0,103,9,1,14,1,0,51,5154,4.8,4.0,4.3,4.4,5.0,5.0,4,0
4569,2021,102,1,31328,5.0,34,4,2,27,1,13,50,4850,5.0,5.0,5.0,4.9,5.0,5.0,48,0
4570,2022,29,1,20775,5.0,69,3,2,63,1,7,29,28210,4.9,5.0,4.6,4.0,4.5,5.0,8,0
4571,2023,116,1,31398,4.4,42,12,1,31,1,6,39,3060,4.9,4.4,4.5,4.3,5.0,4.9,20,0
4572,2021,5,1,13605,4.1,129,3,2,54,1,9,1,2374,4.5,4.2,4.8,4.1,4.6,4.7,33,0
4573,2023,84,0,27028,4.9,82,18,1,42,1,14,33,13764,4.9,3.0,3.9,3.6,4.3,4.8,44,0
4574,2023,130,1,38715,5.0,27,3,2,44,2,12,61,0,5.0,4.9,4.5,4.4,5.0,5.0,47,0
4575,2023,44,1,39739,4.6,95,29,1,11,1,5,58,1242,4.9,4.6,4.6,4.0,4.5,4.9,44,0
4576,2018,130,2,26888,4.9,28,2,2,42,1,9,60,34403,5.0,5.0,5.0,4.6,4.9,4.9,17,0
4577,2022,124,0,37186,3.8,80,4,1,31,2,13,59,34506,4.9,4.5,4.4,4.5,4.9,4.9,24,0
4578,2023,21,1,43760,5.0,47,7,2,70,2,14,59,0,5.0,5.0,4.1,3.7,4.9,5.0,20,0
4579,2023,127,1,33690,4.6,82,11,1,40,1,2,24,10186,5.0,4.2,4.4,3.8,5.0,5.0,22,0
4580,2022,51,1,44753,4.8,25,7,1,63,1,10,60,428,4.9,4.3,4.6,4.7,5.0,4.9,46,0
4581,2022,97,1,43488,5.0,92,2,1,53,1,14,43,12285,5.0,5.0,4.9,5.0,5.0,5.0,22,0
4582,2019,64,2,25483,4.5,1,12,2,26,1,10,36,52970,4.8,5.0,5.0,4.7,4.9,4.9,26,0
4583,2021,48,2,14473,5.0,79,4,2,33,1,10,43,165268,4.8,4.6,4.7,4.6,4.8,4.9,17,0
4584,2022,107,1,26270,5.0,92,2,3,37,1,3,55,533,4.8,4.8,4.3,4.4,4.9,4.9,39,0
4585,2022,87,1,37205,4.8,76,9,2,28,1,1,61,4999,5.0,5.0,4.6,4.8,4.9,5.0,41,0
4586,2022,93,1,30927,4.9,39,3,2,18,1,13,49,1624,4.6,3.9,4.2,4.6,5.0,4.8,8,0
4587,2022,10,1,21302,3.0,60,1,1,78,1,15,31,7846,4.6,4.5,4.1,3.7,4.0,4.7,41,0
4588,2023,28,1,43020,5.0,118,14,1,55,1,11,50,63,5.0,5.0,5.0,4.8,4.9,4.9,42,0
4589,2023,135,1,51231,5.0,80,2,1,11,1,12,60,1454,5.0,4.9,5.0,4.7,5.0,4.9,30,0
4590,2021,0,0,21705,4.8,141,10,1,115,1,15,60,18019,4.1,4.9,4.8,4.3,4.6,4.9,42,0
4591,2020,54,1,31360,4.9,5,6,2,64,1,11,30,20177,4.9,4.2,4.9,4.9,5.0,4.9,8,0
4592,2023,46,1,39566,4.9,22,1,1,83,1,15,1,26,4.8,3.4,4.8,4.2,5.0,4.9,16,0
4593,2020,107,0,25445,4.8,39,6,0,21,1,7,61,67456,4.2,5.0,4.1,4.7,4.3,4.9,4,0
4594,2022,7,2,29501,5.0,36,36,2,28,1,10,53,114717,4.8,4.8,4.9,4.3,4.6,4.8,23,0
4595,2022,23,1,27567,4.9,19,1,1,26,1,5,56,15500,4.9,5.0,4.7,4.9,4.9,5.0,30,0
4596,2022,4,1,34949,4.3,52,17,2,67,1,13,17,0,4.9,5.0,4.9,4.8,4.9,5.0,34,0
4597,2019,37,2,23275,4.8,97,12,2,102,1,9,3,11659,4.8,4.9,5.0,4.5,4.1,4.9,14,0
4598,2021,96,2,33721,4.7,94,12,1,28,1,5,38,66585,4.7,4.7,4.4,4.8,4.8,4.9,28,0
4599,2022,21,2,18050,4.4,91,8,2,67,1,6,13,2528,4.3,4.8,4.4,4.8,4.8,4.9,22,0
4600,2022,131,2,42113,5.0,79,13,1,37,1,15,58,473,5.0,4.9,4.9,4.9,5.0,4.9,5,0
4601,2023,119,2,40205,4.7,137,11,1,10,1,12,46,3265,4.9,4.9,4.5,3.8,4.1,4.9,13,0
4602,2023,83,1,36606,5.0,102,18,2,14,1,6,61,401,5.0,4.7,4.3,4.1,4.8,5.0,17,0
4603,2023,64,1,44430,5.0,123,6,1,83,1,2,46,12456,5.0,5.0,4.9,4.8,4.6,5.0,17,0
4604,2023,99,2,23762,4.1,125,4,2,82,2,11,41,5278,4.6,3.9,4.0,3.8,4.8,4.8,42,0
4605,2022,48,1,26746,4.4,125,9,2,29,1,9,55,441,5.0,4.3,4.9,4.6,5.0,4.9,23,0
4606,2023,14,1,39716,4.0,59,9,2,63,1,6,12,93,4.5,4.6,4.4,4.1,4.4,4.7,28,0
4607,2023,9,1,36344,4.5,109,16,2,50,2,10,5,87,5.0,5.0,5.0,4.8,5.0,5.0,42,0
4608,2022,72,1,34837,4.9,71,2,2,43,1,6,59,47,4.9,5.0,5.0,4.9,4.4,4.9,9,0
4609,2022,118,1,46665,4.8,66,3,1,55,1,13,51,314,4.8,4.8,4.6,4.8,5.0,4.8,33,0
4610,2023,41,2,37361,4.9,51,1,1,43,1,13,21,48188,4.8,5.0,4.8,4.2,4.6,4.8,43,0
4611,2023,98,2,49670,4.6,80,9,1,12,1,6,57,64,5.0,5.0,4.6,4.6,4.9,5.0,45,0
4612,2023,25,1,27392,4.7,13,8,2,30,1,14,53,6,5.0,5.0,4.9,4.8,4.9,5.0,13,0
4613,2022,22,2,28906,4.9,114,6,1,39,1,12,52,1898,4.5,4.7,4.3,4.8,4.7,4.7,4,0
4614,2021,20,2,27932,4.9,65,10,2,58,1,2,13,4007,4.7,4.0,4.0,3.9,4.5,4.7,13,0
4615,2019,118,0,26820,5.0,139,16,1,36,2,14,56,164177,4.5,3.0,4.2,4.6,4.6,4.7,25,0
4616,2022,78,0,17144,5.0,122,7,1,63,1,12,3,166676,4.4,4.6,4.5,3.6,4.4,4.8,34,0
4617,2022,19,1,25796,5.0,37,11,2,32,1,9,60,25711,5.0,5.0,4.7,4.6,4.1,4.9,13,0
4618,2023,48,2,22404,4.6,137,4,3,37,1,9,61,77734,4.5,4.2,3.6,3.7,4.1,4.8,39,0
4619,2021,100,2,11414,4.6,20,5,2,91,1,15,55,22847,4.7,4.6,4.5,4.6,4.5,4.7,8,0
4620,2023,30,1,30976,4.0,111,43,3,39,1,4,32,23,4.8,5.0,4.0,4.1,4.9,5.0,26,0
4621,2023,110,1,45995,5.0,52,3,2,66,1,14,42,0,5.0,4.8,4.5,4.3,5.0,5.0,4,0
4622,2021,4,1,30971,4.3,27,8,2,57,1,8,14,86,4.9,5.0,5.0,4.9,5.0,5.0,28,0
4623,2017,3,2,26799,4.8,92,6,1,55,2,6,52,26468,4.3,4.7,4.5,4.7,4.7,4.7,33,0
4624,2022,138,2,34291,5.0,90,32,2,19,1,0,52,125385,4.7,4.8,4.5,4.0,4.1,4.7,20,0
4625,2023,24,2,43873,4.9,111,9,1,32,1,14,47,1936,5.0,5.0,5.0,4.7,4.9,5.0,23,0
4626,2023,99,1,36370,5.0,143,1,2,40,2,10,20,9469,5.0,5.0,4.8,4.1,4.4,5.0,34,0
4627,2022,128,2,37383,5.0,76,0,1,54,1,11,53,30,4.9,4.8,4.6,4.4,4.7,5.0,13,0
4628,2022,122,1,39086,4.3,21,4,2,20,1,3,61,8152,5.0,4.8,4.8,4.6,5.0,4.9,46,0
4629,2022,86,1,28289,5.0,126,4,1,93,1,13,36,4,4.6,5.0,4.7,4.9,5.0,4.9,26,0
4630,2023,94,1,36189,4.8,131,2,1,8,1,5,22,91,5.0,5.0,5.0,4.9,5.0,5.0,13,0
4631,2022,92,2,29096,5.0,132,6,1,27,1,8,57,4831,4.8,5.0,5.0,4.9,5.0,4.9,8,0
4632,2013,83,0,16611,4.9,102,8,2,29,1,5,19,200520,4.7,4.8,4.7,4.8,4.8,4.8,24,0
4633,2023,95,1,42378,4.5,47,16,1,53,1,14,51,56,5.0,5.0,4.9,4.9,4.9,5.0,30,0
4634,2022,21,1,18010,3.3,103,43,1,51,1,5,6,71320,4.5,4.3,4.4,4.3,4.7,4.7,41,0
4635,2022,31,2,31574,5.0,72,4,2,27,2,10,35,19,5.0,5.0,5.0,4.9,5.0,5.0,5,0
4636,2023,137,1,52490,5.0,112,2,1,23,1,1,59,0,5.0,4.9,4.7,4.5,4.9,5.0,8,0
4637,2023,4,1,35291,5.0,44,5,2,86,1,9,60,87,5.0,5.0,5.0,4.5,5.0,5.0,30,0
4638,2022,127,1,42399,4.2,11,6,2,42,1,5,51,0,5.0,5.0,4.6,5.0,5.0,5.0,8,0
4639,2022,101,1,43739,4.2,26,5,1,4,1,2,61,35,5.0,4.9,4.7,5.0,5.0,5.0,4,0
4640,2022,16,1,30091,5.0,48,2,2,51,1,10,39,159,4.8,4.9,5.0,4.2,4.7,4.9,4,0
4641,2023,0,1,33994,4.7,103,1,2,102,1,15,49,759,4.9,5.0,4.8,4.5,4.6,5.0,42,0
4642,2022,68,2,42760,5.0,73,28,1,20,1,3,61,2380,4.8,4.9,4.9,5.0,4.9,4.9,41,0
4643,2023,25,2,31556,4.9,64,1,2,50,1,15,41,5240,5.0,4.9,4.8,4.6,5.0,5.0,9,0
4644,2023,126,2,39409,4.3,84,10,2,44,1,4,15,6674,4.9,4.7,3.7,4.1,4.8,4.9,22,0
4645,2023,136,1,33290,5.0,122,9,2,19,1,10,61,1461,4.8,4.8,4.4,4.6,4.9,4.9,4,0
4646,2023,0,1,34965,5.0,116,6,1,73,1,10,0,63392,4.9,3.9,3.8,3.5,4.1,4.9,44,0
4647,2021,7,2,23254,4.9,100,13,1,52,1,12,46,4,4.8,4.9,4.9,4.9,4.9,4.9,13,0
4648,2021,112,2,18897,4.9,132,4,2,37,1,6,13,203950,4.2,3.6,3.9,4.2,5.0,4.8,8,0
4649,2023,72,1,48774,5.0,104,7,1,17,1,9,45,0,5.0,5.0,4.8,4.9,5.0,5.0,18,0
4650,2023,48,1,36792,5.0,48,6,2,41,1,12,52,161,4.9,4.9,4.9,4.5,4.6,4.9,46,0
4651,2022,58,0,8352,4.9,5,7,1,48,1,15,20,63443,4.5,3.4,3.6,4.5,4.8,4.7,14,0
4652,2023,98,1,31430,4.7,76,6,2,48,1,14,49,0,5.0,5.0,5.0,4.9,4.9,5.0,4,0
4653,2023,79,2,38348,5.0,11,12,1,45,1,10,51,3489,5.0,4.9,4.9,4.9,5.0,5.0,13,0
4654,2023,136,1,54404,4.7,109,0,1,18,1,14,61,0,5.0,5.0,4.1,4.8,5.0,5.0,34,0
4655,2019,53,0,25570,5.0,130,14,1,47,1,13,41,66215,4.5,4.9,4.8,4.9,4.7,4.8,46,0
4656,2020,0,1,11843,4.8,81,12,2,105,1,14,21,127826,4.9,4.1,4.9,4.7,5.0,4.8,17,0
4657,2023,138,1,48465,4.8,103,17,1,8,1,7,58,34,5.0,4.8,4.6,4.8,5.0,5.0,44,0
4658,2023,120,1,28843,4.8,40,6,1,13,1,15,39,438,4.9,4.9,4.5,4.5,4.3,4.8,6,0
4659,2021,43,2,33540,4.6,88,8,1,42,2,2,8,35927,4.5,4.7,4.7,4.8,4.9,4.8,13,0
4660,2023,22,1,50950,4.9,104,10,1,53,2,8,50,0,5.0,5.0,5.0,4.9,5.0,5.0,48,0
4661,2023,113,1,44442,4.5,120,5,1,19,1,9,57,415,5.0,5.0,5.0,4.9,5.0,5.0,13,0
4662,2022,22,1,32350,5.0,124,7,2,48,2,12,28,83,5.0,4.9,4.8,4.7,4.9,5.0,8,0
4663,2021,7,2,28170,4.9,126,4,1,96,1,6,8,113469,4.4,4.5,4.1,3.8,4.9,4.7,13,0
4664,2022,19,1,22236,5.0,120,6,1,34,1,12,1,3301,4.3,4.1,4.6,4.5,4.7,4.6,41,0
4665,2021,116,1,29976,4.7,8,2,2,14,1,2,13,92920,5.0,5.0,4.5,4.6,4.7,4.9,44,0
4666,2022,138,1,49151,4.9,34,9,1,1,1,0,61,2897,5.0,5.0,5.0,4.8,5.0,5.0,34,0
4667,2017,17,2,27758,4.8,13,10,2,58,1,15,59,74663,4.7,4.9,4.8,4.6,4.7,5.0,36,0
4668,2022,0,1,22184,4.7,28,0,2,73,1,14,28,5,5.0,5.0,5.0,4.9,5.0,5.0,4,0
4669,2022,57,2,36399,4.8,142,12,2,10,1,12,43,365,5.0,4.6,5.0,4.1,4.8,4.8,9,0
4670,2023,0,2,23076,4.9,17,7,2,104,1,14,7,20593,4.8,4.4,4.5,3.7,4.1,4.8,13,0
4671,2023,119,1,42401,5.0,21,1,1,48,1,14,58,0,5.0,5.0,4.9,5.0,5.0,5.0,26,0
4672,2023,4,1,39491,5.0,122,1,1,37,2,14,2,0,5.0,4.8,4.3,4.2,4.7,5.0,4,0
4673,2020,65,2,24243,4.9,73,9,1,34,1,4,8,164443,4.8,4.9,4.2,4.3,4.4,4.9,17,0
4674,2023,3,1,29443,3.7,24,13,1,44,1,14,3,17,5.0,3.6,4.8,3.8,4.8,4.9,30,0
4675,2023,47,1,51154,5.0,92,7,1,15,1,8,48,0,5.0,5.0,5.0,5.0,5.0,5.0,46,0
4676,2019,94,0,24895,4.9,144,7,2,40,1,5,50,172821,4.2,4.1,4.2,4.6,4.9,4.7,1,0
4677,2019,50,2,21726,4.8,108,16,2,13,1,6,1,140641,4.9,4.7,4.3,4.6,4.6,4.8,13,0
4678,2021,14,2,14290,4.8,96,25,3,46,1,7,35,3,4.9,4.9,4.4,4.6,5.0,4.9,0,0
4679,2023,135,2,38738,5.0,80,13,2,7,1,1,24,13465,5.0,3.9,3.7,3.6,4.0,4.8,6,0
4680,2022,61,2,43124,4.8,53,3,2,35,1,8,54,564,4.9,5.0,4.9,4.5,4.9,5.0,22,0
4681,2023,69,1,42554,4.9,139,15,1,39,1,12,35,25,4.9,4.9,4.9,4.8,5.0,5.0,41,0
4682,2020,15,1,26492,4.1,57,7,1,56,1,12,6,14670,4.9,4.9,4.7,4.6,5.0,4.9,11,0
4683,2023,125,1,45231,4.8,75,5,2,21,1,3,37,5481,5.0,4.9,5.0,4.0,4.9,5.0,28,0
4684,2023,9,1,30499,5.0,138,5,2,92,1,14,16,4581,4.9,4.9,5.0,5.0,5.0,4.9,34,0
4685,2022,6,2,22804,4.4,126,13,1,48,1,9,16,49495,4.9,4.8,4.9,4.2,4.6,4.8,16,0
4686,2023,5,1,19012,4.4,96,18,2,115,1,8,3,0,4.5,5.0,5.0,4.4,4.6,4.9,4,0
